"","olat","olng","lat10","lon10","neighborhood","mode","time_start","dis"
"635",47.59668,-122.32703,47.61339,-122.34643,"International District",6,"5/21/2015 22:34:54.019 ",2362.27177141934
"636",47.61989,-122.35534,47.62059,-122.34674,"Lower Queen Anne",1,"5/19/2015 10:46:06.038 ",649.979901022032
"637",47.61447,-122.34416,47.61756,-122.34952,"Belltown",1,"5/19/2015 15:01:34.003 ",529.241753817881
"638",47.61964,-122.35502,47.6205,-122.34657,"Lower Queen Anne",1,"5/20/2015 9:32:36.960 ",641.225834048015
"639",47.6205,-122.34657,47.61966,-122.355,"South Lake Union",1,"5/20/2015 17:38:04.042 ",639.412508477757
"640",47.61967,-122.35501,47.57411,-122.3292,"Lower Queen Anne",6,"5/21/2015 18:36:41.040 ",5429.19646073085
"641",47.59678,-122.32718,47.61213,-122.34409,"International District",6,"5/21/2015 22:34:30.000 ",2128.55062515286
"643",47.61033,-122.33219,47.6112,-122.33746,"Central Business District",23,"5/19/2015 17:56:27.024 ",407.185769792873
"649",47.60961,-122.33296,47.62174,-122.32809,"Central Business District",23,"5/19/2015 16:18:35.021 ",1398.88399703295
"654",47.60916,-122.33509,47.63728,-122.32245,"Central Business District",23,"5/21/2015 19:05:26.966 ",3270.81319143619
"656",47.60938,-122.33517,47.45771,-122.24049,"Central Business District",29,"5/19/2015 16:59:12.019 ",18322.1383121141
"660",47.59867,-122.32911,47.6091,-122.33488,"Pioneer Square",23,"5/20/2015 7:13:20.006 ",1239.20340617962
"661",47.59726,-122.32964,47.38331,-122.23268,"Pioneer Square",29,"5/20/2015 18:03:20.016 ",24908.4921230422
"663",47.59828,-122.32879,47.61059,-122.33692,"International District",23,"5/21/2015 7:11:46.003 ",1500.06550822899
"664",47.60479,-122.33051,47.38664,-122.21982,"Central Business District",29,"5/21/2015 18:01:11.971 ",25671.7597842399
"678",47.69761,-122.32697,47.70237,-122.32733,"Maple Leaf",1,"5/19/2015 7:35:39.984 ",530.566745486868
"679",47.72025,-122.29471,47.74851,-122.28438,"Olympic Hills",23,"5/19/2015 8:11:36.010 ",3239.56397692792
"681",47.71907,-122.29557,47.70956,-122.32317,"Victory Heights",23,"5/19/2015 19:22:28.042 ",2322.51690163706
"682",47.69799,-122.32827,47.70858,-122.31761,"Maple Leaf",23,"5/20/2015 7:44:44.995 ",1423.89937602197
"683",47.72016,-122.29466,47.75765,-122.26951,"Cedar Park",23,"5/20/2015 8:16:11.971 ",4578.42724252809
"685",47.70201,-122.32719,47.69774,-122.328,"Maple Leaf",23,"5/20/2015 19:17:13.978 ",479.192319728006
"686",47.69754,-122.32675,47.70241,-122.32727,"Maple Leaf",1,"5/21/2015 7:36:18.000 ",543.523916495888
"687",47.70241,-122.32727,47.71942,-122.29616,"Maple Leaf",23,"5/21/2015 7:47:04.963 ",3002.5985946161
"688",47.72023,-122.29457,47.75836,-122.25012,"Cedar Park",23,"5/21/2015 8:03:40.982 ",5393.51755093061
"690",47.70314,-122.3253,47.69928,-122.32848,"Maple Leaf",1,"5/21/2015 20:17:35.002 ",491.318342165348
"691",47.7232,-122.35156,47.71057,-122.34496,"Bitter Lake",23,"5/20/2015 6:49:10.992 ",1490.32828385821
"692",47.62513,-122.35008,47.62335,-122.35456,"Lower Queen Anne",1,"5/20/2015 12:28:20.006 ",390.184391730918
"693",47.62092,-122.35386,47.61884,-122.3608,"Lower Queen Anne",1,"5/20/2015 16:39:36.029 ",569.896675390244
"694",47.62683,-122.37753,47.61738,-122.35827,"Interbay",1,"5/20/2015 16:56:18.010 ",1787.44513887529
"695",47.6111,-122.34845,47.61955,-122.35674,"Belltown",1,"5/20/2015 17:12:00.979 ",1127.7489821913
"696",47.62114,-122.35216,47.61817,-122.3437,"Lower Queen Anne",1,"5/20/2015 17:37:36.998 ",715.732300806784
"697",47.61817,-122.3437,47.68519,-122.34433,"Belltown",23,"5/20/2015 17:55:42.010 ",7460.78184966029
"698",47.72298,-122.3452,47.61898,-122.34396,"Bitter Lake",23,"5/21/2015 7:12:27.043 ",11577.6001837077
"699",47.6219,-122.35122,47.61851,-122.34291,"Lower Queen Anne",1,"5/21/2015 12:30:36.000 ",728.836960352003
"700",47.61816,-122.33812,47.61986,-122.34905,"Belltown",1,"5/21/2015 12:51:07.027 ",841.690720428379
"701",47.62187,-122.35121,47.61889,-122.36088,"Lower Queen Anne",1,"5/21/2015 16:46:17.011 ",797.814065535371
"702",47.62684,-122.37778,47.61729,-122.35818,"Interbay",1,"5/21/2015 17:02:53.981 ",1814.63220477297
"703",47.60741,-122.34241,47.61677,-122.35415,"Pike-Market",1,"5/21/2015 17:22:15.024 ",1364.50907825924
"704",47.62125,-122.35232,47.63193,-122.34339,"Lower Queen Anne",23,"5/21/2015 18:27:27.994 ",1364.67095466103
"715",47.61925,-122.35623,47.60239,-122.33291,"Lower Queen Anne",2,"5/19/2015 16:35:39.034 ",2566.20885080408
"716",47.59739,-122.32907,47.503,-122.27961,"Pioneer Square",2,"5/19/2015 16:53:25.037 ",11145.2314378644
"718",47.61546,-122.34799,47.60056,-122.33062,"Belltown",2,"5/20/2015 16:29:51.014 ",2109.65487363764
"719",47.59774,-122.32949,47.506,-122.28262,"Pioneer Square",29,"5/20/2015 16:53:34.022 ",10802.529805136
"723",47.60948,-122.33771,47.61931,-122.35674,"Central Business District",23,"5/21/2015 7:47:37.018 ",1799.10295203568
"724",47.61964,-122.35604,47.61094,-122.3402,"Lower Queen Anne",23,"5/21/2015 16:43:35.962 ",1533.24569386639
"726",47.53052,-122.36431,47.59453,-122.31772,"South Delridge",16,"5/19/2015 5:24:15.984 ",7938.60398592744
"728",47.53059,-122.36432,47.59483,-122.31625,"South Delridge",16,"5/20/2015 5:25:21.994 ",8011.07822963097
"730",47.57973,-122.29988,47.55618,-122.36302,"North Beacon Hill",16,"5/20/2015 12:13:42.010 ",5418.74661344051
"731",47.53134,-122.36374,47.53058,-122.36427,"South Delridge",1,"5/21/2015 5:04:22.973 ",93.512200470361
"732",47.53058,-122.36427,47.5896,-122.32037,"South Delridge",16,"5/21/2015 5:25:02.035 ",7351.27485233597
"799",47.66826,-122.30554,47.66394,-122.30565,"University District",8,"5/19/2015 18:23:57.005 ",480.970900589358
"800",47.64413,-122.37824,47.66471,-122.30647,"Interbay",8,"5/19/2015 21:32:06.029 ",5848.99931573985
"809",47.62257,-122.36199,47.571,-122.33946,"Lower Queen Anne",20,"5/19/2015 9:25:39.043 ",5984.69469827179
"816",47.61263,-122.341,47.6246,-122.35848,"Belltown",23,"5/20/2015 18:34:15.024 ",1869.73943524048
"817",47.62508,-122.36216,47.61502,-122.34506,"Lower Queen Anne",23,"5/20/2015 19:18:42.970 ",1703.063644499
"818",47.62505,-122.36192,47.61988,-122.3569,"Lower Queen Anne",1,"5/21/2015 13:28:17.962 ",687.818186358784
"819",47.60886,-122.33972,47.61521,-122.34934,"Pike-Market",1,"5/21/2015 15:03:56.995 ",1010.38350887265
"820",47.62735,-122.34316,47.66133,-122.34175,"Westlake",7,"5/19/2015 8:50:25.958 ",3784.11419312117
"821",47.66133,-122.34175,47.59869,-122.3218,"Wallingford",7,"5/19/2015 10:44:01.968 ",7131.85949792962
"822",47.65251,-122.34673,47.66125,-122.34183,"Fremont",7,"5/20/2015 9:34:32.995 ",1039.99348966401
"823",47.66125,-122.34183,47.61282,-122.33061,"Wallingford",7,"5/20/2015 11:50:33.043 ",5456.49861584281
"825",47.62738,-122.34319,47.66491,-122.38277,"Westlake",7,"5/20/2015 17:52:51.974 ",5124.97953221477
"826",47.67278,-122.39222,47.62664,-122.36834,"Adams",6,"5/20/2015 21:04:21.014 ",5439.51758522654
"827",47.62736,-122.34317,47.55715,-122.32085,"Westlake",6,"5/21/2015 9:54:13.997 ",7993.34908047753
"830",47.6045,-122.33529,47.60258,-122.33906,"Central Business District",1,"5/19/2015 17:06:47.002 ",354.616787740418
"831",47.60203,-122.33822,47.58144,-122.53941,"Pioneer Square",32,"5/19/2015 18:06:00.029 ",15277.2257174333
"836",47.60328,-122.33501,47.59669,-122.33408,"Central Business District",1,"5/21/2015 17:44:21.005 ",736.909436593494
"837",47.59634,-122.33427,47.60272,-122.3342,"Pioneer Square",1,"5/21/2015 19:23:50.035 ",710.237788200535
"852",47.6158,-122.35158,47.65923,-122.37617,"Belltown",6,"5/19/2015 9:33:56.966 ",5174.5046308313
"853",47.71699,-122.36596,47.677,-122.38869,"Broadview",6,"5/19/2015 10:36:07.027 ",4766.29816317884
"854",47.67951,-122.3892,47.67697,-122.38868,"Loyal Heights",1,"5/19/2015 10:55:27.984 ",285.424971767897
"855",47.67697,-122.38868,47.6425,-122.37626,"Loyal Heights",6,"5/19/2015 11:07:28.992 ",3948.56152228503
"856",47.61475,-122.31437,47.60444,-122.32744,"Broadway",6,"5/19/2015 12:18:13.997 ",1509.76034617166
"857",47.52276,-122.37682,47.57144,-122.35992,"Fauntleroy",6,"5/20/2015 9:34:46.992 ",5565.82671921049
"858",47.71704,-122.36621,47.66859,-122.37626,"Broadview",6,"5/20/2015 10:58:28.042 ",5445.74648557172
"859",47.6157,-122.35152,47.59115,-122.33693,"Belltown",6,"5/20/2015 14:47:46.982 ",2944.1374312488
"860",47.52195,-122.3797,47.57088,-122.34936,"Fauntleroy",6,"5/21/2015 6:10:09.034 ",5904.70485413151
"861",47.65975,-122.36948,47.67704,-122.38876,"West Woodland",6,"5/21/2015 11:20:10.003 ",2406.96459502882
"862",47.67704,-122.38876,47.62624,-122.36799,"Loyal Heights",6,"5/21/2015 11:58:17.962 ",5865.59719685378
"863",47.61482,-122.31423,47.57165,-122.32794,"Broadway",6,"5/21/2015 12:59:53.981 ",4914.64545548631
"864",47.62633,-122.30906,47.56947,-122.32053,"Stevens",6,"5/19/2015 5:33:22.032 ",6387.91839738215
"873",47.6265,-122.30874,47.62305,-122.31263,"Stevens",1,"5/21/2015 8:33:19.008 ",482.365521250769
"874",47.62621,-122.3093,47.64138,-122.26616,"Stevens",7,"5/21/2015 9:36:33.005 ",3650.24265638857
"876",47.62637,-122.30901,47.66908,-122.29979,"Stevens",7,"5/21/2015 19:38:07.037 ",4804.47173521477
"877",47.62633,-122.30911,47.60169,-122.31685,"Stevens",7,"5/19/2015 8:10:33.974 ",2803.73562045331
"878",47.58067,-122.31139,47.6143,-122.32961,"North Beacon Hill",7,"5/19/2015 12:17:14.986 ",3985.69175224372
"879",47.67485,-122.31739,47.63947,-122.31055,"Roosevelt",7,"5/19/2015 14:39:44.006 ",3971.73617476133
"880",47.62628,-122.30917,47.60875,-122.32688,"Stevens",7,"5/20/2015 8:22:57.965 ",2360.95564491576
"881",47.58083,-122.33099,47.5798,-122.32867,"Industrial District",7,"5/20/2015 13:24:41.011 ",208.557928069673
"882",47.62626,-122.30897,47.66843,-122.30056,"Stevens",7,"5/21/2015 19:38:37.018 ",4736.52282032348
"883",47.66858,-122.29518,47.62685,-122.30603,"Ravenna",7,"5/21/2015 21:12:42.998 ",4716.08772435098
"884",47.63555,-122.34758,47.6348,-122.35712,"East Queen Anne",1,"5/19/2015 11:54:51.984 ",720.473221932743
"885",47.63651,-122.35688,47.63553,-122.34769,"East Queen Anne",1,"5/19/2015 12:44:19.997 ",697.932722427313
"886",47.63154,-122.35017,47.63546,-122.34747,"East Queen Anne",1,"5/20/2015 9:17:44.966 ",481.085692454944
"887",47.63546,-122.34747,47.68262,-122.32962,"East Queen Anne",6,"5/20/2015 9:49:30.000 ",5417.73913095241
"888",47.68307,-122.32952,47.68222,-122.33991,"Green Lake",1,"5/20/2015 10:09:33.984 ",784.399737645515
"889",47.67374,-122.34453,47.67367,-122.33626,"Green Lake",1,"5/20/2015 11:22:46.042 ",619.944926958942
"890",47.68312,-122.32942,47.69478,-122.31445,"Green Lake",6,"5/20/2015 11:54:55.958 ",1715.56373150311
"891",47.69478,-122.31445,47.6857,-122.33676,"Maple Leaf",6,"5/20/2015 13:29:35.981 ",1953.58032864328
"892",47.63701,-122.35838,47.62947,-122.34108,"West Queen Anne",6,"5/20/2015 16:14:03.984 ",1545.54185619534
"893",47.62513,-122.33727,47.7112,-122.32913,"South Lake Union",6,"5/20/2015 16:33:06.019 ",9600.68076016579
"895",47.63552,-122.34751,47.62626,-122.33643,"East Queen Anne",1,"5/21/2015 12:22:31.987 ",1324.19468424057
"896",47.65586,-122.31943,47.64737,-122.33344,"University District",1,"5/21/2015 12:56:38.026 ",1413.14113593892
"897",47.63557,-122.34768,47.6413,-122.35477,"East Queen Anne",7,"5/21/2015 16:45:31.997 ",830.471799421356
"898",47.64595,-122.36069,47.63706,-122.35709,"North Queen Anne",7,"5/21/2015 17:09:53.021 ",1025.80443786529
"902",47.62709,-122.34612,47.63498,-122.34756,"Lower Queen Anne",1,"5/19/2015 19:28:20.035 ",884.929134405989
"903",47.63559,-122.34774,47.61726,-122.34874,"East Queen Anne",23,"5/20/2015 6:10:02.986 ",2041.8650701614
"904",47.60263,-122.33903,47.62265,-122.50887,"Central Business District",28,"5/20/2015 7:24:18.029 ",12938.9902413095
"907",47.60289,-122.33976,47.60672,-122.33523,"Central Business District",23,"5/20/2015 17:11:22.963 ",545.325827319472
"908",47.63261,-122.35255,47.63561,-122.34747,"East Queen Anne",1,"5/20/2015 19:34:02.006 ",506.698764950764
"909",47.63561,-122.34747,47.6167,-122.34818,"East Queen Anne",23,"5/21/2015 6:10:51.024 ",2105.72543423835
"910",47.67514,-122.35809,47.68169,-122.35685,"Phinney Ridge",1,"5/19/2015 8:25:14.995 ",735.041900034418
"911",47.68179,-122.35726,47.67683,-122.35834,"Phinney Ridge",1,"5/19/2015 8:34:56.035 ",558.046454587948
"912",47.67513,-122.35813,47.65815,-122.34488,"Phinney Ridge",6,"5/19/2015 10:48:29.030 ",2135.31117476625
"913",47.54009,-122.2879,47.57705,-122.31948,"Holly Park",7,"5/19/2015 6:57:13.018 ",4749.33118916455
"915",47.61139,-122.28805,47.56393,-122.2955,"Madrona",7,"5/19/2015 14:38:08.966 ",5312.75063668234
"916",47.55589,-122.3166,47.54007,-122.28801,"Mid-Beacon Hill",7,"5/19/2015 15:52:25.997 ",2777.78282205595
"917",47.54901,-122.25495,47.55547,-122.24726,"Seward Park",1,"5/19/2015 18:40:16.003 ",922.467994634266
"918",47.56216,-122.2512,47.55327,-122.25431,"Seward Park",1,"5/19/2015 18:56:19.018 ",1016.83488076174
"919",47.53904,-122.29728,47.57824,-122.31926,"Mid-Beacon Hill",7,"5/20/2015 6:34:10.013 ",4665.67366304238
"921",47.54004,-122.28797,47.54903,-122.25587,"Holly Park",6,"5/20/2015 18:43:41.030 ",2611.44278672583
"922",47.54905,-122.2553,47.56055,-122.24977,"Seward Park",1,"5/20/2015 19:03:29.981 ",1345.90127810509
"923",47.56206,-122.25103,47.55392,-122.25409,"Seward Park",1,"5/20/2015 19:13:54.998 ",934.844580881127
"924",47.54004,-122.28799,47.59072,-122.32098,"Holly Park",7,"5/21/2015 6:17:56.976 ",6161.88093636466
"926",47.61253,-122.33754,47.54824,-122.31233,"Central Business District",7,"5/21/2015 12:55:46.013 ",7402.86515219598
"927",47.54011,-122.28788,47.55581,-122.32951,"Holly Park",6,"5/19/2015 12:45:50.026 ",3583.12252529042
"928",47.56516,-122.33047,47.53948,-122.29063,"Industrial District",6,"5/19/2015 13:43:03.043 ",4139.02492815401
"929",47.54892,-122.25497,47.56212,-122.25097,"Seward Park",1,"5/19/2015 18:47:05.971 ",1499.83055602546
"930",47.56196,-122.25224,47.55281,-122.255,"Seward Park",1,"5/19/2015 18:56:45.974 ",1039.46264522696
"931",47.53997,-122.28804,47.54899,-122.25581,"Holly Park",6,"5/20/2015 18:43:41.981 ",2621.74778312739
"932",47.54906,-122.25528,47.55842,-122.24815,"Seward Park",1,"5/20/2015 19:00:16.013 ",1171.58245164028
"933",47.56219,-122.25144,47.55386,-122.254,"Seward Park",1,"5/20/2015 19:14:10.032 ",947.024009359752
"934",47.54934,-122.2564,47.54009,-122.28802,"Seward Park",6,"5/20/2015 19:52:52.982 ",2589.52969531108
"935",47.54006,-122.28805,47.57616,-122.31965,"Holly Park",7,"5/21/2015 13:36:09.014 ",4667.41531213115
"936",47.53974,-122.28805,47.47463,-122.27013,"Holly Park",6,"5/21/2015 18:43:53.990 ",7372.20932350415
"975",47.61622,-122.30865,47.62749,-122.28116,"Stevens",20,"5/19/2015 18:06:02.016 ",2414.19705901188
"976",47.62717,-122.28104,47.60641,-122.33228,"Harrison/Denny-Blaine",5,"5/19/2015 21:37:48.000 ",4486.05182477594
"977",47.6028,-122.33901,47.57071,-122.48364,"Central Business District",32,"5/19/2015 22:45:42.970 ",11431.5847126759
"981",47.60337,-122.33822,47.59851,-122.3217,"Central Business District",6,"5/21/2015 9:51:51.005 ",1352.90078175454
"986",47.62491,-122.34398,47.61125,-122.34613,"Lower Queen Anne",6,"5/19/2015 16:31:35.990 ",1529.15838067267
"988",47.62632,-122.34497,47.61391,-122.34784,"Lower Queen Anne",6,"5/20/2015 16:28:31.008 ",1398.15864306476
"992",47.62559,-122.34401,47.61634,-122.34479,"Lower Queen Anne",6,"5/21/2015 16:25:07.018 ",1031.36716948214
"1002",47.63141,-122.34219,47.62912,-122.34208,"Westlake",1,"5/19/2015 15:56:05.021 ",255.055165513277
"1003",47.62912,-122.34208,47.62679,-122.32934,"Westlake",6,"5/19/2015 17:27:23.990 ",990.3597789992
"1004",47.62263,-122.32124,47.65581,-122.3247,"Broadway",6,"5/19/2015 19:35:11.040 ",3702.68695851887
"1005",47.62911,-122.34221,47.62733,-122.33805,"Westlake",1,"5/20/2015 14:06:01.037 ",369.682732179164
"1006",47.62781,-122.33729,47.62711,-122.33997,"South Lake Union",1,"5/20/2015 14:17:07.958 ",215.635143626278
"1007",47.62919,-122.34209,47.62366,-122.32921,"Westlake",6,"5/20/2015 17:28:07.018 ",1145.74845900107
"1008",47.62239,-122.3211,47.65564,-122.32569,"Broadway",6,"5/20/2015 19:06:46.973 ",3717.35023632687
"1009",47.62914,-122.34205,47.67738,-122.35438,"Westlake",6,"5/21/2015 12:57:06.970 ",5449.06567170475
"1010",47.68294,-122.35573,47.70851,-122.32924,"Phinney Ridge",6,"5/21/2015 14:07:39.014 ",3470.09512086193
"1011",47.70684,-122.32604,47.68757,-122.34459,"Maple Leaf",6,"5/21/2015 14:32:09.024 ",2556.01138563295
"1012",47.64749,-122.35796,47.61681,-122.35271,"North Queen Anne",6,"5/19/2015 9:23:11.040 ",3437.91502860019
"1013",47.61687,-122.35146,47.61689,-122.34308,"Belltown",1,"5/19/2015 11:46:07.018 ",628.828890424922
"1014",47.61651,-122.34106,47.61821,-122.33822,"Belltown",1,"5/19/2015 12:06:33.984 ",285.005361114162
"1015",47.61642,-122.34122,47.61712,-122.34894,"Belltown",1,"5/19/2015 12:56:03.034 ",584.517964345176
"1016",47.61796,-122.34795,47.61616,-122.35144,"Belltown",1,"5/19/2015 15:52:25.997 ",329.747825452199
"1017",47.617,-122.35187,47.63732,-122.35687,"Belltown",6,"5/19/2015 17:29:58.992 ",2292.90506115781
"1018",47.64748,-122.35781,47.62457,-122.33746,"North Queen Anne",6,"5/20/2015 10:03:38.016 ",2972.25864465379
"1020",47.6164,-122.3518,47.60086,-122.33539,"Belltown",6,"5/20/2015 13:01:34.982 ",2123.52576058583
"1021",47.60086,-122.33539,47.62094,-122.33279,"Pioneer Square",6,"5/20/2015 13:19:18.998 ",2243.79554524707
"1022",47.62094,-122.33279,47.61665,-122.35154,"South Lake Union",6,"5/20/2015 13:35:08.966 ",1485.76700242936
"1023",47.61666,-122.35175,47.61772,-122.35958,"Belltown",1,"5/20/2015 15:44:09.024 ",599.2819444689
"1024",47.61806,-122.36029,47.61674,-122.35548,"Belltown",1,"5/20/2015 15:54:01.037 ",389.697894445774
"1025",47.61676,-122.35139,47.62001,-122.31355,"Belltown",6,"5/20/2015 19:57:29.981 ",2862.34189549836
"1026",47.62035,-122.31271,47.64049,-122.32467,"Broadway",6,"5/20/2015 20:22:41.030 ",2414.84448824668
"1027",47.64204,-122.32557,47.6461,-122.34958,"Eastlake",6,"5/20/2015 20:33:31.018 ",1856.59471292939
"1028",47.66627,-122.38291,47.64754,-122.35783,"Adams",6,"5/21/2015 8:48:07.027 ",2807.78951905508
"1029",47.61633,-122.35185,47.6111,-122.34305,"Belltown",1,"5/21/2015 12:35:56.976 ",880.375639094567
"1030",47.61673,-122.35167,47.59168,-122.33676,"Belltown",6,"5/21/2015 13:34:59.981 ",3004.73167804785
"1031",47.59382,-122.31055,47.59032,-122.32963,"North Beacon Hill",6,"5/21/2015 14:03:19.037 ",1484.46177414889
"1032",47.61872,-122.34947,47.64281,-122.36092,"South Lake Union",6,"5/21/2015 16:25:38.986 ",2815.89503897588
"1033",47.64744,-122.35771,47.61524,-122.33772,"North Queen Anne",6,"5/21/2015 21:03:18.979 ",3885.53497673232
"1034",47.61184,-122.33628,47.62532,-122.3553,"Central Business District",6,"5/21/2015 21:16:43.018 ",2070.90198251983
"1038",47.62458,-122.36043,47.64286,-122.31746,"Lower Queen Anne",6,"5/21/2015 12:46:16.032 ",3811.96317046117
"1041",47.65615,-122.30495,47.62455,-122.343,"University District",6,"5/21/2015 21:01:53.962 ",4529.80987246568
"1115",47.60446,-122.33499,47.59046,-122.32146,"Central Business District",23,"5/21/2015 14:06:15.984 ",1860.21127486434
"1121",47.62021,-122.33598,47.61335,-122.33778,"South Lake Union",1,"5/19/2015 19:06:25.027 ",775.504899682329
"1122",47.60732,-122.33699,47.59234,-122.3258,"Central Business District",23,"5/20/2015 19:44:20.026 ",1867.16500571931
"1123",47.61965,-122.33752,47.61514,-122.33789,"South Lake Union",1,"5/21/2015 19:28:13.037 ",502.818012289949
"1137",47.52309,-122.27884,47.48994,-122.24459,"Dunlap",5,"5/19/2015 20:32:33.994 ",4500.11878326641
"1139",47.53048,-122.36569,47.56406,-122.37614,"South Delridge",1,"5/20/2015 15:29:15.994 ",3819.68479029575
"1140",47.57386,-122.38712,47.56221,-122.38086,"North Admiral",31,"5/20/2015 17:39:00.029 ",1379.47370236532
"1141",47.56422,-122.37708,47.5342,-122.33229,"Fairmount Park",8,"5/20/2015 18:36:22.032 ",4742.69697326467
"1143",47.53046,-122.36566,47.57866,-122.33938,"South Delridge",32,"5/21/2015 15:17:00.989 ",5717.32337538386
"1183",47.63237,-122.34241,47.69896,-122.3292,"Westlake",6,"5/19/2015 11:06:34.992 ",7478.62622657436
"1185",47.63234,-122.34253,47.62412,-122.3358,"Westlake",6,"5/19/2015 16:30:08.035 ",1045.10044032387
"1188",47.6324,-122.34254,47.622,-122.33722,"Westlake",6,"5/20/2015 16:30:01.037 ",1224.59161131027
"1193",47.63236,-122.34252,47.62208,-122.33588,"Westlake",6,"5/21/2015 16:33:13.968 ",1248.09139267978
"1202",47.62127,-122.33693,47.5817,-122.21877,"South Lake Union",7,"5/19/2015 19:12:03.974 ",9902.81735609148
"1204",47.62131,-122.33687,47.62461,-122.33438,"South Lake Union",7,"5/20/2015 16:18:45.994 ",412.131910786242
